Value	Feature_ID	Language_ID	Comment	Loan	Cognate Set	Reference
gəréyaŋ	407.0	blag1240-nule				
odá	408.0	blag1240-nule				
(veŋ)sow	409.0	blag1240-nule				
teŋ meaŋ mina	410.0	blag1240-nule	(lit., ‘person hit die’)			
teri	411.0	blag1240-nule				
rapiŋ	413.0	blag1240-nule				
hanaŋ	414.0	blag1240-nule				
tərów	415.0	blag1240-nule				
totu	416.0	blag1240-nule				
tediŋ	417.0	blag1240-nule				
pempiná	419.0	blag1240-nule				
nodaŋ, patar	420.0	blag1240-nule				
mumal	421.0	blag1240-nule				
avak	422.0	blag1240-nule				
tobaŋ	423.0	blag1240-nule				
ebáŋ	424.0	blag1240-nule				
yipár	425.0	blag1240-nule				
tow	426.0	blag1240-nule	To crouch as on an Indonesian toilet, NOT: to kneel			
hay	428.0	blag1240-nule				
bilaŋ	429.0	blag1240-nule				
pemek	430.0	blag1240-nule				
béli	431.0	blag1240-nule				
bali	432.0	blag1240-nule				
tavi	433.0	blag1240-nule				
bakuŋ	434.0	blag1240-nule				
venteriŋ	435.0	blag1240-nule				
oa hira	436.0	blag1240-nule				
majaŋ	437.0	blag1240-nule				
ʔadiŋ	438.0	blag1240-nule				
lepét	439.0	blag1240-nule	NOT: lipat tikar			
aiŋ moliŋ	440.0	blag1240-nule				
veŋloti	441.0	blag1240-nule				
tápa	442.0	blag1240-nule				
kartapel	443.0	blag1240-nule				
tápa	444.0	blag1240-nule				
(na) oda	445.0	blag1240-nule				
gáreŋ	446.0	blag1240-nule				
léko	447.0	blag1240-nule				
ventániŋ	448.0	blag1240-nule				
rekeŋ	449.0	blag1240-nule				
nu	450.0	blag1240-nule				
aru	451.0	blag1240-nule				
tue	452.0	blag1240-nule				
butá	453.0	blag1240-nule				
yisiŋ	454.0	blag1240-nule				
taliŋ	455.0	blag1240-nule				
titu	456.0	blag1240-nule				
tuaʔaru	457.0	blag1240-nule				
tornu	458.0	blag1240-nule				
arnu	459.0	blag1240-nule				
ar nu betal nu	460.0	blag1240-nule				
ar nu betal aru	461.0	blag1240-nule				
ar nu betal tue	462.0	blag1240-nule				
ariaru	469.0	blag1240-nule				
ariaru betal nu	470.0	blag1240-nule				
ar tue	475.0	blag1240-nule				
ratu nu	482.0	blag1240-nule				
ratu ariaru betal tue	483.0	blag1240-nule				
ratu aru	484.0	blag1240-nule				
ribu nu	485.0	blag1240-nule				
salák	486.0	blag1240-nule	‘one million’			
nidat	487.0	blag1240-nule	The kinship task also asks for this term			
nidat	488.0	blag1240-nule	The kinship task also asks for this term			
toal tidat	489.0	blag1240-nule	The kinship task also asks for this term			
	490.0	blag1240-nule	The kinship task also asks for this term			
	491.0	blag1240-nule	The kinship task also asks for this term			
	492.0	blag1240-nule	The kinship task also asks for this term			
	493.0	blag1240-nule	The kinship task also asks for this term			
	494.0	blag1240-nule	The kinship task also asks for this term			
	495.0	blag1240-nule	The kinship task also asks for this term			
	496.0	blag1240-nule	The kinship task also asks for this term			
	497.0	blag1240-nule	The kinship task also asks for this term			
	498.0	blag1240-nule	The kinship task also asks for this term			
	499.0	blag1240-nule	The kinship task also asks for this term			
	500.0	blag1240-nule	The kinship task also asks for this term			
	501.0	blag1240-nule	The kinship task also asks for this term			
	503.0	blag1240-nule	There may be two types, a high one (for e.g. storage) and a lower one; if so, elicit both.			
	505.0	blag1240-nule	The cultural features questionnaire also asks for this term.			
	506.0	blag1240-nule	The cultural features questionnaire also asks for this term.			
	522.0	blag1240-nule	Kata untuk seluru alat menenun. Tetapi di sini alat tenun tidak ada nama umum, dan masing-masing bagian ada namanya. (It is likely that there is no word referring to a loom as such,  only words referring to parts of it. If you can make a picture of a loom, you could try to elicit the words for the various parts. If this is not possible, just skip this.)			
	540.0	blag1240-nule	E.g. perjanjian antara dua suku untuk tidak berperang			
	554.0	blag1240-nule	Jika seseorang yg sudah menikah atau belum menikah berhubungan badan dengan orang yg bukan isteri/suaminya.			
tutu	587.0	blag1240-nule				
te búma	588.0	blag1240-nule				
urát	589.0	blag1240-nule				
véniŋ	590.0	blag1240-nule				
məlolu	591.0	blag1240-nule				
tukaŋ	592.0	blag1240-nule				
kərúbo	593.0	blag1240-nule	Not: rumah sempit (crowded/small house), or pakaian sempit (clothes that are too tight).			
bura	598.0	blag1240-nule	sika ‘sound to shoo a dog’, bura ‘sound to shoo a chicken’, sambe ‘sound to shoo a goat’			
sambe	598.0	blag1240-nule	sika ‘sound to shoo a dog’, bura ‘sound to shoo a chicken’, sambe ‘sound to shoo a goat’			
sika	598.0	blag1240-nule	sika ‘sound to shoo a dog’, bura ‘sound to shoo a chicken’, sambe ‘sound to shoo a goat’			
buláŋ	0.0	blag1240-tuntu				
ved	1.0	blag1240-tuntu				
wúru	2.0	blag1240-tuntu				
id	3.0	blag1240-tuntu				
ilqana	4.0	blag1240-tuntu				
ved	5.0	blag1240-tuntu				
ilnaxa	7.0	blag1240-tuntu				
meléŋ	8.0	blag1240-tuntu				
etaŋ aqur	9.0	blag1240-tuntu				
tobaŋ	10.0	blag1240-tuntu				
tian aqur	11.0	blag1240-tuntu				
ilmexa	12.0	blag1240-tuntu				
banáw	13.0	blag1240-tuntu				
qaywi	14.0	blag1240-tuntu				
ónor	15.0	blag1240-tuntu				
qalés	17.0	blag1240-tuntu				
gəlágar	18.0	blag1240-tuntu	bunyinya			
ilmeleraq	19.0	blag1240-tuntu	kilatan, cahaya			
por eviviŋ	20.0	blag1240-tuntu				
banáw ododu	21.0	blag1240-tuntu	kabut = fog, NOT embun = air yang menetes dari daun di pagi hari			
bóla	22.0	blag1240-tuntu				
-	25.0	blag1240-tuntu				
búku	26.0	blag1240-tuntu				
-	27.0	blag1240-tuntu				
ábaŋ	28.0	blag1240-tuntu				
mexe	29.0	blag1240-tuntu				
méqe	29.0	blag1240-tuntu				
por	30.0	blag1240-tuntu				
baxá	31.0	blag1240-tuntu				
var	32.0	blag1240-tuntu				
war	32.0	blag1240-tuntu				
var púsi	33.0	blag1240-tuntu	batu (rock) di pantai			
tómu	34.0	blag1240-tuntu	karang (reef) di dasar laut			
jer	35.0	blag1240-tuntu				
taŋ	36.0	blag1240-tuntu				
wat	37.0	blag1240-tuntu				
(taŋ) bóbo	38.0	blag1240-tuntu				
ilpusi	39.0	blag1240-tuntu				
butáq	40.0	blag1240-tuntu				
il	43.0	blag1240-tuntu				
igá	45.0	blag1240-tuntu				
je	46.0	blag1240-tuntu				
kavil	49.0	blag1240-tuntu				
ver	50.0	blag1240-tuntu	dibuat dari bambu untuk menangkap ikan yang ditinggal. NOT fish net or fish line.			
sel	51.0	blag1240-tuntu				
peda	52.0	blag1240-tuntu				
taxá	53.0	blag1240-tuntu				
qába	54.0	blag1240-tuntu				
tévaŋ	55.0	blag1240-tuntu				
qaba	56.0	blag1240-tuntu				
se̯rónuk	57.0	blag1240-tuntu				
úmat	59.0	blag1240-tuntu				
quvulit	60.0	blag1240-tuntu				
sumériŋ	61.0	blag1240-tuntu				
kíri	62.0	blag1240-tuntu				
bis	63.0	blag1240-tuntu				
batúl	64.0	blag1240-tuntu				
aad viriŋ	67.0	blag1240-tuntu				
aad gebanáq	68.0	blag1240-tuntu				
meqai	70.0	blag1240-tuntu				
móro	71.0	blag1240-tuntu	NOT 'debu' (dust, after you have been sweeping)			
walása	72.0	blag1240-tuntu				
meqe	73.0	blag1240-tuntu				
war kiri	74.0	blag1240-tuntu				
was	75.0	blag1240-tuntu				
uut	76.0	blag1240-tuntu				
ma	77.0	blag1240-tuntu				
ma	78.0	blag1240-tuntu				
kúruŋ	79.0	blag1240-tuntu				
deki	80.0	blag1240-tuntu				
túni	81.0	blag1240-tuntu				
veŋ-varaŋ	82.0	blag1240-tuntu				
meniŋ	83.0	blag1240-tuntu				
te	84.0	blag1240-tuntu				
te vasi	86.0	blag1240-tuntu				
te va	87.0	blag1240-tuntu				
te geteŋi	88.0	blag1240-tuntu	cabang pohon			
aad	89.0	blag1240-tuntu				
leg	90.0	blag1240-tuntu	leg ‘large bamboo’, nawar ‘small bamboo’			
nawar	90.0	blag1240-tuntu	leg ‘large bamboo’, nawar ‘small bamboo’			
te brikiŋ	91.0	blag1240-tuntu				
tei si	92.0	blag1240-tuntu				
goxál	93.0	blag1240-tuntu				
mod	96.0	blag1240-tuntu				
nalikaŋ	98.0	blag1240-tuntu				
mod	99.0	blag1240-tuntu				
mudiŋ	100.0	blag1240-tuntu				
mudiŋ	101.0	blag1240-tuntu				
bu	102.0	blag1240-tuntu				
maat	103.0	blag1240-tuntu				
awar	104.0	blag1240-tuntu				
mat saʔ	105.0	blag1240-tuntu				
quk benu taxata	106.0	blag1240-tuntu				
quk benu	107.0	blag1240-tuntu				
bumis	108.0	blag1240-tuntu				
not	110.0	blag1240-tuntu				
ub	111.0	blag1240-tuntu				
batár	112.0	blag1240-tuntu				
batár ipi	113.0	blag1240-tuntu				
vet	114.0	blag1240-tuntu				
wet	114.0	blag1240-tuntu				
kudubu	115.0	blag1240-tuntu				
aykoli	116.0	blag1240-tuntu				
bur	117.0	blag1240-tuntu				
motóluŋ	118.0	blag1240-tuntu				
pal	119.0	blag1240-tuntu				
mári	120.0	blag1240-tuntu	petuŋ ‘large bambo’, mári ‘small bamboo’			
petuŋ	120.0	blag1240-tuntu	petuŋ ‘large bambo’, mári ‘small bamboo’			
mogul	121.0	blag1240-tuntu				
mampele	122.0	blag1240-tuntu				
kasi	123.0	blag1240-tuntu				
naka	124.0	blag1240-tuntu				
kunúr	125.0	blag1240-tuntu				
tagul	126.0	blag1240-tuntu				
meger jer	127.0	blag1240-tuntu	taun jer ‘honey from tree’, meger jer ‘honey from ground’			
taun jer	127.0	blag1240-tuntu	taun jer ‘honey from tree’, meger jer ‘honey from ground’			
tu	128.0	blag1240-tuntu	not 'breast'			
isar	129.0	blag1240-tuntu				
táma	130.0	blag1240-tuntu				
kira	132.0	blag1240-tuntu				
pas tupa	133.0	blag1240-tuntu				
turuguŋ	134.0	blag1240-tuntu				
teŋ unuŋ	135.0	blag1240-tuntu				
vei	136.0	blag1240-tuntu				
kubáŋ	138.0	blag1240-tuntu				
tililá	139.0	blag1240-tuntu				
tebetar	141.0	blag1240-tuntu				
as	142.0	blag1240-tuntu				
pibupata	143.0	blag1240-tuntu				
tutoku	144.0	blag1240-tuntu				
toŋkul	145.0	blag1240-tuntu				
toŋ wa	146.0	blag1240-tuntu				
mudi	147.0	blag1240-tuntu				
teŋ gohal	148.0	blag1240-tuntu				
tevekir	149.0	blag1240-tuntu				
timiŋ	150.0	blag1240-tuntu				
tai	151.0	blag1240-tuntu				
tava	152.0	blag1240-tuntu				
tawa	152.0	blag1240-tuntu				
tai tupa	153.0	blag1240-tuntu				
tevesiŋ	154.0	blag1240-tuntu				
tejebur	155.0	blag1240-tuntu				
tataq	156.0	blag1240-tuntu				
tabagat	157.0	blag1240-tuntu				
tataŋ	163.0	blag1240-tuntu				
tataŋ tubá	166.0	blag1240-tuntu				
tataŋ kurusiŋ	167.0	blag1240-tuntu				
pitu	168.0	blag1240-tuntu				
tupusal	170.0	blag1240-tuntu				
óto	171.0	blag1240-tuntu	Kemaluan laki-laki. Often taboo. Be sensitive, explain: ini sehingga anggota tubuh semua  bisa dimasukkan dalam dalam kamus, itu saja, jangan marah bapak? If they still remain silent, skip.			
tar	172.0	blag1240-tuntu	Kemaluan perempuan, same as above.			
óto goxal	173.0	blag1240-tuntu				
niyax	174.0	blag1240-tuntu				
tiaq kuda wali	176.0	blag1240-tuntu				
tiaq kuku	178.0	blag1240-tuntu				
tomota	179.0	blag1240-tuntu				
qol	182.0	blag1240-tuntu				
batayra	183.0	blag1240-tuntu				
qot	184.0	blag1240-tuntu				
qot	185.0	blag1240-tuntu				
banáw	186.0	blag1240-tuntu				
biriŋ	187.0	blag1240-tuntu				
ten dira	188.0	blag1240-tuntu	Ketika mata pedih dan merah kemudian ketika bangun tidur mata sulit dibuka dan kadang-kadang keluar cairan kuning.			
qali	189.0	blag1240-tuntu				
ujaxa	190.0	blag1240-tuntu	Not 'manusia' (human being). Elicit 'orang' with a numeral, for example 'ada satu orang, dua orang, tiga orang...'			
genuŋ	191.0	blag1240-tuntu				
toxal	192.0	blag1240-tuntu				
samesal	193.0	blag1240-tuntu				
sayaxuŋ	194.0	blag1240-tuntu				
teniŋ	195.0	blag1240-tuntu				
piparas	196.0	blag1240-tuntu	Not 'married woman'.			
piva	197.0	blag1240-tuntu				
pimaŋ	198.0	blag1240-tuntu				
pikaw	199.0	blag1240-tuntu				
pikaw weka	200.0	blag1240-tuntu				
gevili	201.0	blag1240-tuntu				
joŋos	202.0	blag1240-tuntu				
	211.0	blag1240-tuntu	Negation of verbal/adjectival predicate, e.g. Saya tidak suka minum bir; Saya tidak sakit. (Not 'bukan').			
	225.0	blag1240-tuntu	General locative preposition, e.g. Ibu di mana? Saya di jalan. 			
ayaxor	231.0	blag1240-tuntu				
téne	232.0	blag1240-tuntu				
	236.0	blag1240-tuntu	If they ask which animals, say 'kata untuk .... seperti sapi, ayam, kambing.' (If they also have a different word for animals that are not eaten, e.g. rats (tikus) or snakes (ular), then that is NOT the word we look for.) 			
jabar	238.0	blag1240-tuntu				
beʔ	239.0	blag1240-tuntu				
saxaiŋ	240.0	blag1240-tuntu				
duru	241.0	blag1240-tuntu				
texe	242.0	blag1240-tuntu				
óro	243.0	blag1240-tuntu				
rusi	244.0	blag1240-tuntu				
moqobar	245.0	blag1240-tuntu				
demél	246.0	blag1240-tuntu				
toráʔ	249.0	blag1240-tuntu				
aab	250.0	blag1240-tuntu				
sibir	251.0	blag1240-tuntu				
qaláru	252.0	blag1240-tuntu				
kujah	253.0	blag1240-tuntu				
bapa	254.0	blag1240-tuntu				
íris	255.0	blag1240-tuntu				
-	256.0	blag1240-tuntu				
yerko	257.0	blag1240-tuntu				
yerko	258.0	blag1240-tuntu				
duŋ	259.0	blag1240-tuntu				
gawát	260.0	blag1240-tuntu				
mudi	262.0	blag1240-tuntu				
gumúk	263.0	blag1240-tuntu				
dúmiŋ	264.0	blag1240-tuntu				
per	265.0	blag1240-tuntu				
godók	266.0	blag1240-tuntu				
dumiŋ qaláliŋ	267.0	blag1240-tuntu				
kaliliŋ	268.0	blag1240-tuntu				
wawar	269.0	blag1240-tuntu				
kinít	270.0	blag1240-tuntu				
irikiŋ	271.0	blag1240-tuntu				
qelil	272.0	blag1240-tuntu				
kakaráŋa	274.0	blag1240-tuntu				
kuaŋ	275.0	blag1240-tuntu				
atúk	278.0	blag1240-tuntu				
ve	279.0	blag1240-tuntu				
temek	280.0	blag1240-tuntu				
ele	281.0	blag1240-tuntu				
kiki	282.0	blag1240-tuntu				
tunaŋ	283.0	blag1240-tuntu				
ugúgi	284.0	blag1240-tuntu				
boma	285.0	blag1240-tuntu	boma ‘old man’, memet ‘old woman’			
memet	285.0	blag1240-tuntu	boma ‘old man’, memet ‘old woman’			
ayaqu qeneŋ	286.0	blag1240-tuntu	quar ‘young man’, ayaqu qeneŋ ‘young woman’			
quar	286.0	blag1240-tuntu	quar ‘young man’, ayaqu qeneŋ ‘young woman’			
mut jasi	287.0	blag1240-tuntu				
vara	288.0	blag1240-tuntu				
wára	288.0	blag1240-tuntu				
qaivi	289.0	blag1240-tuntu				
qaywi	289.0	blag1240-tuntu				
axuŋ	290.0	blag1240-tuntu				
jasi	291.0	blag1240-tuntu				
iwíŋ	292.0	blag1240-tuntu				
kosiŋ	293.0	blag1240-tuntu				
qolo	296.0	blag1240-tuntu				
taqáta	297.0	blag1240-tuntu				
póriŋ	298.0	blag1240-tuntu				
tukaŋ	302.0	blag1240-tuntu				
téki	303.0	blag1240-tuntu				
púsi	305.0	blag1240-tuntu				
qana	307.0	blag1240-tuntu				
lira	308.0	blag1240-tuntu				
pári	309.0	blag1240-tuntu				
mosolaŋ	310.0	blag1240-tuntu				
magaŋ	311.0	blag1240-tuntu	Of spear (tombak) or machete (parang); if there are two different words, elicit both.			
kumal	312.0	blag1240-tuntu				
tamádi	313.0	blag1240-tuntu				
víla	314.0	blag1240-tuntu				
molús	315.0	blag1240-tuntu				
éle	316.0	blag1240-tuntu				
mólo	318.0	blag1240-tuntu				
gasali	319.0	blag1240-tuntu				
tena	320.0	blag1240-tuntu				
minisa	321.0	blag1240-tuntu				
maxa	322.0	blag1240-tuntu				
maraq	323.0	blag1240-tuntu				
kilikil	324.0	blag1240-tuntu				
maxa	325.0	blag1240-tuntu				
bira	326.0	blag1240-tuntu				
dula	327.0	blag1240-tuntu	‘slippery’			
karátaŋ	328.0	blag1240-tuntu				
qana	329.0	blag1240-tuntu				
mexa	330.0	blag1240-tuntu				
i	331.0	blag1240-tuntu				
quaqua	332.0	blag1240-tuntu				
quaqua	333.0	blag1240-tuntu				
bogori	334.0	blag1240-tuntu				
dira	335.0	blag1240-tuntu	There may be several words, e.g. sakit setelah dipukul (pain felt after being hit); sakit luka (pain of a wound), or sakit demam (have a fever). We look for the word used for sakit demam.			
nawa qarejuŋ	336.0	blag1240-tuntu				
tamaŋ taxata	337.0	blag1240-tuntu				
toboŋal	338.0	blag1240-tuntu				
ten jasi	339.0	blag1240-tuntu	(lit., ‘bad eyes’)			
qolus	340.0	blag1240-tuntu				
eréxa	341.0	blag1240-tuntu				
gemaraŋ	342.0	blag1240-tuntu				
lála	343.0	blag1240-tuntu				
vaxara	344.0	blag1240-tuntu				
gimiku	345.0	blag1240-tuntu	minísa ‘smell’, gimiku ‘kiss’			
minísa	345.0	blag1240-tuntu	minísa ‘smell’, gimiku ‘kiss’			
veŋpikir	346.0	blag1240-tuntu				
gadaŋ	347.0	blag1240-tuntu				
tutuk	348.0	blag1240-tuntu				
tutuk	349.0	blag1240-tuntu				
sur	351.0	blag1240-tuntu				
tiyaʔ	352.0	blag1240-tuntu				
tiyaʔ	353.0	blag1240-tuntu				
tasi	354.0	blag1240-tuntu				
gomosir tasi	355.0	blag1240-tuntu				
vela	356.0	blag1240-tuntu				
waxal gevela	357.0	blag1240-tuntu				
misi	358.0	blag1240-tuntu				
tasi	359.0	blag1240-tuntu				
namar	360.0	blag1240-tuntu	(becomes lamar in some phonological contexts)			
bísi	361.0	blag1240-tuntu				
tára	363.0	blag1240-tuntu				
ilíri	364.0	blag1240-tuntu				
ba sera	365.0	blag1240-tuntu				
koli	366.0	blag1240-tuntu	e.g. pohon yang dipotong.			
geveviŋ	367.0	blag1240-tuntu				
na	368.0	blag1240-tuntu				
na	369.0	blag1240-tuntu				
duá	370.0	blag1240-tuntu				
(veŋ) wai	371.0	blag1240-tuntu				
torósi	372.0	blag1240-tuntu				
veta	373.0	blag1240-tuntu				
tekiŋ sarák	374.0	blag1240-tuntu				
mina	376.0	blag1240-tuntu				
migena	377.0	blag1240-tuntu				
ápi	378.0	blag1240-tuntu				
ma	379.0	blag1240-tuntu				
igára	380.0	blag1240-tuntu				
bagu	381.0	blag1240-tuntu				
dari	382.0	blag1240-tuntu	dari ‘lego-lego’, sokil ‘jumping lego-lego’			
sokil	382.0	blag1240-tuntu	dari ‘lego-lego’, sokil ‘jumping lego-lego’			
dar geniŋ	383.0	blag1240-tuntu				
il gede	384.0	blag1240-tuntu				
gede	385.0	blag1240-tuntu				
bolol	386.0	blag1240-tuntu				
vamul	387.0	blag1240-tuntu				
banaxa	388.0	blag1240-tuntu				
kudumis	389.0	blag1240-tuntu				
vempuy	390.0	blag1240-tuntu				
puruŋ	391.0	blag1240-tuntu				
yigeda	392.0	blag1240-tuntu				
osoŋ	393.0	blag1240-tuntu				
tuá	394.0	blag1240-tuntu				
qahá	395.0	blag1240-tuntu				
ipi wara	396.0	blag1240-tuntu				
kupi	397.0	blag1240-tuntu				
	398.0	blag1240-tuntu	E.g. to slap someone on the cheek; NOT to clap hands. 			
qadaŋ	399.0	blag1240-tuntu				
bóki	400.0	blag1240-tuntu				
bóki	401.0	blag1240-tuntu				
gaxasi	402.0	blag1240-tuntu				
págul	403.0	blag1240-tuntu				
taxiŋ	404.0	blag1240-tuntu				
kabáluŋ	406.0	blag1240-tuntu				
vembukaŋ	407.0	blag1240-tuntu				
góda	408.0	blag1240-tuntu				
ilarapeŋ	409.0	blag1240-tuntu				
gemeya	410.0	blag1240-tuntu				
getéri	411.0	blag1240-tuntu				
arápiŋ	413.0	blag1240-tuntu				
ána	414.0	blag1240-tuntu				
toróku	415.0	blag1240-tuntu				
totu	416.0	blag1240-tuntu				
tediŋ	417.0	blag1240-tuntu				
pina	419.0	blag1240-tuntu				
galákiŋ	420.0	blag1240-tuntu	galákiŋ ‘tie something up’			
kalálar	420.0	blag1240-tuntu	galákiŋ ‘tie something up’			
mulál	421.0	blag1240-tuntu				
tedoh	422.0	blag1240-tuntu				
gotóbaŋ	423.0	blag1240-tuntu				
gogóleŋ	424.0	blag1240-tuntu	iga giligili ‘twisty’			
iga giligili	424.0	blag1240-tuntu	iga giligili ‘twisty’			
ípar	425.0	blag1240-tuntu				
tokúh	426.0	blag1240-tuntu	To crouch as on an Indonesian toilet, NOT: to kneel			
ági	428.0	blag1240-tuntu				
wilaŋ	429.0	blag1240-tuntu				
qumi	430.0	blag1240-tuntu				
weli	431.0	blag1240-tuntu				
awali	432.0	blag1240-tuntu				
taqawi	433.0	blag1240-tuntu				
gebeleleŋ	434.0	blag1240-tuntu				
venteriŋ	435.0	blag1240-tuntu				
guáʔ	436.0	blag1240-tuntu				
gamaŋ	437.0	blag1240-tuntu				
tádiŋ	438.0	blag1240-tuntu				
pəlíku	439.0	blag1240-tuntu	NOT: lipat tikar			
gamoliŋ	440.0	blag1240-tuntu				
ogaŋ	441.0	blag1240-tuntu				
gali	442.0	blag1240-tuntu				
gali	443.0	blag1240-tuntu				
tudumuk	444.0	blag1240-tuntu				
goda	445.0	blag1240-tuntu				
wanqaru	446.0	blag1240-tuntu				
akal	447.0	blag1240-tuntu				
takániŋ	448.0	blag1240-tuntu				
takánaŋ	449.0	blag1240-tuntu				
nuk	450.0	blag1240-tuntu				
akur	451.0	blag1240-tuntu				
tuge	452.0	blag1240-tuntu				
ut	453.0	blag1240-tuntu				
isiŋ	454.0	blag1240-tuntu				
tayaŋ	455.0	blag1240-tuntu				
titu	456.0	blag1240-tuntu				
tuaku	457.0	blag1240-tuntu				
tukurinuk	458.0	blag1240-tuntu				
qarnuk	459.0	blag1240-tuntu				
qar nuk wali nuk	460.0	blag1240-tuntu				
qar nuk wali akur	461.0	blag1240-tuntu				
qar nuk wali tuge	462.0	blag1240-tuntu				
qar akur	469.0	blag1240-tuntu				
